Task for: 20
Total number of subfolders detected: 1294 in parent folder: /nfs/ssd8/data/laion400m/laion400m-data-20-img/i20
First subfolder: /nfs/ssd8/data/laion400m/laion400m-data-20-img/i20/01184/
Take number of dataset folders as output partition for multiple dataset folders: 1294
--------------Starting the worker-------------
Total number of tasks: 1294
Total number of partitions: 1294
Total number of datasets: 1294
------------------------------
Starting work on task 0
warming up with batch size 1024 on cuda
done warming up in 15.185197353363037s
------------------------------
Starting work on task 1
------------------------------
Starting work on task 2
 sample_per_sec 15 ; sample_count 1024 
 sample_per_sec 192 ; sample_count 10226824 
 sample_per_sec 192 ; sample_count 10226824 
 sample_per_sec 192 ; sample_count 10226824 
 sample_per_sec 192 ; sample_count 10227848 
 sample_per_sec 192 ; sample_count 10229896 
 sample_per_sec 192 ; sample_count 10232968 
 sample_per_sec 192 ; sample_count 10235016 
 sample_per_sec 192 ; sample_count 10236359 
 sample_per_sec 192 ; sample_count 10236359 
 sample_per_sec 192 ; sample_count 10236359 
 sample_per_sec 192 ; sample_count 10236359 
 sample_per_sec 192 ; sample_count 10237383 
 sample_per_sec 192 ; sample_count 10239431 
 sample_per_sec 192 ; sample_count 10241479 
 sample_per_sec 192 ; sample_count 10244551 
 sample_per_sec 193 ; sample_count 10245903 
 sample_per_sec 192 ; sample_count 10245903 
 sample_per_sec 192 ; sample_count 10245903 
 sample_per_sec 192 ; sample_count 10245903 
 sample_per_sec 192 ; sample_count 10246927 
 sample_per_sec 192 ; sample_count 10248975 
 sample_per_sec 192 ; sample_count 10251023 
 sample_per_sec 193 ; sample_count 10253071 
 sample_per_sec 193 ; sample_count 10255119 
 ------------------------------
Starting work on task 1080
------------------------------
Starting work on task 1081
------------------------------
Starting work on task 1082
------------------------------
Starting work on task 1083
------------------------------
Starting work on task 1084
------------------------------
Starting work on task 1085
------------------------------
Starting work on task 1086
------------------------------
Starting work on task 1087
------------------------------
Starting work on task 1088
------------------------------
Starting work on task 1089
------------------------------
Starting work on task 1090
------------------------------
Starting work on task 1091
------------------------------
Starting work on task 1092
------------------------------
Starting work on task 1093
------------------------------
Starting work on task 1094
------------------------------
Starting work on task 1095
------------------------------
Starting work on task 1096
------------------------------
Starting work on task 1097
------------------------------
Starting work on task 1098
------------------------------
Starting work on task 1099
------------------------------
Starting work on task 1100
------------------------------
Starting work on task 1101
------------------------------
Starting work on task 1102
sample_per_sec 193 ; sample_count 10255399 
 sample_per_sec 193 ; sample_count 10255399 
 sample_per_sec 192 ; sample_count 10255399 
 sample_per_sec 192 ; sample_count 10256423 
 sample_per_sec 192 ; sample_count 10256423 
 sample_per_sec 193 ; sample_count 10259495 
 sample_per_sec 193 ; sample_count 10262567 
 sample_per_sec 193 ; sample_count 10264923 
 sample_per_sec 193 ; sample_count 10264923 
 sample_per_sec 193 ; sample_count 10264923 
 sample_per_sec 193 ; sample_count 10265947 
 sample_per_sec 193 ; sample_count 10265947 
 sample_per_sec 193 ; sample_count 10269019 
 sample_per_sec 193 ; sample_count 10272091 
 sample_per_sec 193 ; sample_count 10274456 
 sample_per_sec 193 ; sample_count 10274456 
 sample_per_sec 193 ; sample_count 10274456 
 sample_per_sec 193 ; sample_count 10274456 
 sample_per_sec 193 ; sample_count 10275480 
 sample_per_sec 193 ; sample_count 10275480 
 sample_per_sec 193 ; sample_count 10278552 
 sample_per_sec 193 ; sample_count 10281624 
 sample_per_sec 193 ; sample_count 10283987 
 sample_per_sec 193 ; sample_count 10283987 
 sample_per_sec 193 ; sample_count 10283987 
 sample_per_sec 193 ; sample_count 10285011 
 sample_per_sec 193 ; sample_count 10285011 
 sample_per_sec 193 ; sample_count 10288083 
 sample_per_sec 193 ; sample_count 10291155 
 sample_per_sec 193 ; sample_count 10293532 
 sample_per_sec 193 ; sample_count 10293532 
 sample_per_sec 193 ; sample_count 10293532 
 sample_per_sec 193 ; sample_count 10294556 
 sample_per_sec 193 ; sample_count 10294556 
 sample_per_sec 193 ; sample_count 10297628 
 sample_per_sec 193 ; sample_count 10300700 
 sample_per_sec 193 ; sample_count 10303076 
 sample_per_sec 193 ; sample_count 10303076 
 sample_per_sec 193 ; sample_count 10303076 
 sample_per_sec 193 ; sample_count 10303076 
 sample_per_sec 193 ; sample_count 10304100 
 sample_per_sec 193 ; sample_count 10307172 
 sample_per_sec 193 ; sample_count 10307172 
 sample_per_sec 193 ; sample_count 10310244 
 sample_per_sec 193 ; sample_count 10312600 
 sample_per_sec 193 ; sample_count 10312600 
 sample_per_sec 193 ; sample_count 10312600 
 sample_per_sec 193 ; sample_count 10312600 
 sample_per_sec 193 ; sample_count 10313624 
 sample_per_sec 193 ; sample_count 10315672 
 sample_per_sec 193 ; sample_count 10317720 
 sample_per_sec 193 ; sample_count 10319768 
 sample_per_sec 193 ; sample_count 10322134 
 sample_per_sec 193 ; sample_count 10322134 
 sample_per_sec 193 ; sample_count 10322134 
 sample_per_sec 193 ; sample_count 10323158 
 sample_per_sec 193 ; sample_count 10325206 
 sample_per_sec 193 ; sample_count 10325206 
 sample_per_sec 193 ; sample_count 10328278 
 sample_per_sec 193 ; sample_count 10331603 
 sample_per_sec 193 ; sample_count 10331603 
 sample_per_sec 193 ; sample_count 10331603 
 sample_per_sec 193 ; sample_count 10331603 
 sample_per_sec 193 ; sample_count 10332627 
 sample_per_sec 193 ; sample_count 10334675 
 sample_per_sec 193 ; sample_count 10336723 
 sample_per_sec 193 ; sample_count 10338771 
 sample_per_sec 193 ; sample_count 10338771 
 sample_per_sec 193 ; sample_count 10341131 
 sample_per_sec 193 ; sample_count 10341131 
 sample_per_sec 193 ; sample_count 10341131 
 sample_per_sec 193 ; sample_count 10341131 
 sample_per_sec 193 ; sample_count 10342155 
 sample_per_sec 193 ; sample_count 10344203 
 sample_per_sec 193 ; sample_count 10346251 
 sample_per_sec 193 ; sample_count 10346251 
 sample_per_sec 193 ; sample_count 10350623 
 sample_per_sec 193 ; sample_count 10350623 
 sample_per_sec 193 ; sample_count 10350623 
 sample_per_sec 193 ; sample_count 10350623 
 sample_per_sec 193 ; sample_count 10350623 
 sample_per_sec 193 ; sample_count 10351647 
 sample_per_sec 193 ; sample_count 10353695 
 sample_per_sec 193 ; sample_count 10356767 
 sample_per_sec 193 ; sample_count 10356767 
 sample_per_sec 193 ; sample_count 10360127 
 sample_per_sec 193 ; sample_count 10360127 
 sample_per_sec 193 ; sample_count 10360127 
 sample_per_sec 193 ; sample_count 10360127 
 sample_per_sec 193 ; sample_count 10361151 
 sample_per_sec 193 ; sample_count 10363199 
 sample_per_sec 193 ; sample_count 10363199 
 sample_per_sec 193 ; sample_count 10366271 
 sample_per_sec 193 ; sample_count 10369648 
 sample_per_sec 193 ; sample_count 10369648 
 sample_per_sec 193 ; sample_count 10369648 
 sample_per_sec 193 ; sample_count 10369648 
 sample_per_sec 193 ; sample_count 10370672 
 sample_per_sec 193 ; sample_count 10370672 
 sample_per_sec 193 ; sample_count 10373744 
 sample_per_sec 193 ; sample_count 10376816 
 sample_per_sec 193 ; sample_count 10378864 
 sample_per_sec 193 ; sample_count 10379204 
 sample_per_sec 193 ; sample_count 10379204 
 sample_per_sec 193 ; sample_count 10379204 
 sample_per_sec 193 ; sample_count 10379204 
 sample_per_sec 193 ; sample_count 10380228 
 sample_per_sec 193 ; sample_count 10383300 
 sample_per_sec 193 ; sample_count 10385348 
 sample_per_sec 193 ; sample_count 10387396 
 sample_per_sec 193 ; sample_count 10388715 
 sample_per_sec 193 ; sample_count 10388715 
 sample_per_sec 193 ; sample_count 10388715 
 sample_per_sec 193 ; sample_count 10389739 
 sample_per_sec 193 ; sample_count 10389739 
 sample_per_sec 193 ; sample_count 10392811 
 sample_per_sec 193 ; sample_count 10395883 
 sample_per_sec 193 ; sample_count 10397931 
 sample_per_sec 193 ; sample_count 10398208 
 sample_per_sec 193 ; sample_count 10398208 
 sample_per_sec 193 ; sample_count 10398208 
 sample_per_sec 193 ; sample_count 10399232 
 sample_per_sec 193 ; sample_count 10402304 
 sample_per_sec 193 ; sample_count 10405376 
 sample_per_sec 193 ; sample_count 10407424 
 sample_per_sec 193 ; sample_count 10407727 
 sample_per_sec 193 ; sample_count 10407727 
 sample_per_sec 193 ; sample_count 10407727 
 sample_per_sec 193 ; sample_count 10408751 
 sample_per_sec 193 ; sample_count 10411823 
 sample_per_sec 193 ; sample_count 10411823 
 sample_per_sec 193 ; sample_count 10414895 
 sample_per_sec 193 ; sample_count 10417262 
 sample_per_sec 193 ; sample_count 10417262 
 sample_per_sec 193 ; sample_count 10417262 
 sample_per_sec 193 ; sample_count 10418286 
 sample_per_sec 193 ; sample_count 10420334 
 sample_per_sec 193 ; sample_count 10423406 
 sample_per_sec 193 ; sample_count 10426478 
 sample_per_sec 193 ; sample_count 10426787 
 sample_per_sec 193 ; sample_count 10426787 
 sample_per_sec 193 ; sample_count 10426787 
 sample_per_sec 193 ; sample_count 10426787 
 sample_per_sec 193 ; sample_count 10427811 
 sample_per_sec 193 ; sample_count 10430883 
 sample_per_sec 193 ; sample_count 10432931 
 sample_per_sec 193 ; sample_count 10436280 
 sample_per_sec 193 ; sample_count 10436280 
 sample_per_sec 193 ; sample_count 10436280 
 sample_per_sec 193 ; sample_count 10436280 
 sample_per_sec 193 ; sample_count 10437304 
 sample_per_sec 193 ; sample_count 10437304 
 sample_per_sec 193 ; sample_count 10439352 
 sample_per_sec 193 ; sample_count 10442424 
 sample_per_sec 193 ; sample_count 10444472 
 sample_per_sec 193 ; sample_count 10445779 
 sample_per_sec 193 ; sample_count 10445779 
 sample_per_sec 193 ; sample_count 10445779 
 sample_per_sec 193 ; sample_count 10445779 
 sample_per_sec 193 ; sample_count 10446803 
 sample_per_sec 193 ; sample_count 10448851 
 sample_per_sec 193 ; sample_count 10450899 
 sample_per_sec 193 ; sample_count 10453971 
 sample_per_sec 193 ; sample_count 10455289 
 sample_per_sec 193 ; sample_count 10455289 
 sample_per_sec 193 ; sample_count 10455289 
 sample_per_sec 193 ; sample_count 10456313 
 sample_per_sec 193 ; sample_count 10456313 
 sample_per_sec 193 ; sample_count 10459385 
 sample_per_sec 193 ; sample_count 10461433 
 sample_per_sec 193 ; sample_count 10463481 
 sample_per_sec 193 ; sample_count 10464844 
 sample_per_sec 193 ; sample_count 10464844 
 sample_per_sec 193 ; sample_count 10464844 
 sample_per_sec 193 ; sample_count 10464844 
 sample_per_sec 193 ; sample_count 10465868 
 sample_per_sec 193 ; sample_count 10467916 
 sample_per_sec 193 ; sample_count 10470988 
 sample_per_sec 193 ; sample_count 10473036 
 sample_per_sec 193 ; sample_count 10473036 
 sample_per_sec 193 ; sample_count 10474373 
 sample_per_sec 193 ; sample_count 10474373 
 ------------------------------
Starting work on task 1103
------------------------------
Starting work on task 1104
------------------------------
Starting work on task 1105
------------------------------
Starting work on task 1106
------------------------------
Starting work on task 1107
------------------------------
Starting work on task 1108
------------------------------
Starting work on task 1109
------------------------------
Starting work on task 1110
------------------------------
Starting work on task 1111
------------------------------
Starting work on task 1112
------------------------------
Starting work on task 1113
------------------------------
Starting work on task 1114
------------------------------
Starting work on task 1115
------------------------------
Starting work on task 1116
------------------------------
Starting work on task 1117
------------------------------
Starting work on task 1118
------------------------------
Starting work on task 1119
------------------------------
Starting work on task 1120
------------------------------
Starting work on task 1121
------------------------------
Starting work on task 1122
------------------------------
Starting work on task 1123
------------------------------
Starting work on task 1124
------------------------------
Starting work on task 1125
------------------------------
Starting work on task 1126
------------------------------
Starting work on task 1127
------------------------------
Starting work on task 1128
------------------------------
Starting work on task 1129
sample_per_sec 193 ; sample_count 10474373 
 sample_per_sec 193 ; sample_count 10475397 
 sample_per_sec 193 ; sample_count 10478469 
 sample_per_sec 193 ; sample_count 10480517 
 sample_per_sec 193 ; sample_count 10482565 
 sample_per_sec 193 ; sample_count 10483834 
 sample_per_sec 193 ; sample_count 10483834 
 sample_per_sec 193 ; sample_count 10483834 
 sample_per_sec 193 ; sample_count 10484858 
 sample_per_sec 193 ; sample_count 10487930 
 sample_per_sec 193 ; sample_count 10487930 
 sample_per_sec 193 ; sample_count 10491002 
 sample_per_sec 193 ; sample_count 10493359 
 sample_per_sec 193 ; sample_count 10493359 
 sample_per_sec 193 ; sample_count 10493359 
 sample_per_sec 193 ; sample_count 10494383 
 sample_per_sec 193 ; sample_count 10494383 
 sample_per_sec 193 ; sample_count 10496431 
 sample_per_sec 193 ; sample_count 10498479 
 sample_per_sec 193 ; sample_count 10501551 
 sample_per_sec 193 ; sample_count 10502866 
 sample_per_sec 193 ; sample_count 10502866 
 sample_per_sec 193 ; sample_count 10502866 
 sample_per_sec 193 ; sample_count 10503890 
 sample_per_sec 193 ; sample_count 10506962 
 sample_per_sec 193 ; sample_count 10510034 
 sample_per_sec 194 ; sample_count 10512404 
 sample_per_sec 194 ; sample_count 10512404 
 sample_per_sec 193 ; sample_count 10512404 
 sample_per_sec 193 ; sample_count 10512404 
 sample_per_sec 193 ; sample_count 10513428 
 sample_per_sec 194 ; sample_count 10516500 
 sample_per_sec 194 ; sample_count 10519572 
 sample_per_sec 194 ; sample_count 10521939 
 sample_per_sec 194 ; sample_count 10521939 
 sample_per_sec 194 ; sample_count 10521939 
 sample_per_sec 194 ; sample_count 10522963 
 sample_per_sec 194 ; sample_count 10522963 
 sample_per_sec 194 ; sample_count 10526035 
 sample_per_sec 194 ; sample_count 10529107 
 sample_per_sec 194 ; sample_count 10531446 
 sample_per_sec 194 ; sample_count 10531446 
 sample_per_sec 194 ; sample_count 10531446 
 sample_per_sec 194 ; sample_count 10531446 
 sample_per_sec 194 ; sample_count 10532470 
 sample_per_sec 194 ; sample_count 10535542 
 sample_per_sec 194 ; sample_count 10537590 
 sample_per_sec 194 ; sample_count 10540662 
 sample_per_sec 194 ; sample_count 10540972 
 sample_per_sec 194 ; sample_count 10540972 
 sample_per_sec 194 ; sample_count 10540972 
 sample_per_sec 194 ; sample_count 10540972 
 sample_per_sec 194 ; sample_count 10541996 
 sample_per_sec 194 ; sample_count 10545068 
 sample_per_sec 194 ; sample_count 10548140 
 sample_per_sec 194 ; sample_count 10550479 
 sample_per_sec 194 ; sample_count 10550479 
 sample_per_sec 194 ; sample_count 10550479 
 sample_per_sec 194 ; sample_count 10550479 
 sample_per_sec 194 ; sample_count 10551503 
 sample_per_sec 194 ; sample_count 10554575 
 sample_per_sec 194 ; sample_count 10557647 
 sample_per_sec 194 ; sample_count 10559983 
 sample_per_sec 194 ; sample_count 10559983 
 sample_per_sec 194 ; sample_count 10559983 
 sample_per_sec 194 ; sample_count 10559983 
 sample_per_sec 194 ; sample_count 10561007 
 sample_per_sec 194 ; sample_count 10564079 
 sample_per_sec 194 ; sample_count 10567151 
 sample_per_sec 194 ; sample_count 10569518 
 sample_per_sec 194 ; sample_count 10569518 
 sample_per_sec 194 ; sample_count 10569518 
 sample_per_sec 194 ; sample_count 10570542 
 sample_per_sec 194 ; sample_count 10573614 
 sample_per_sec 194 ; sample_count 10573614 
 sample_per_sec 194 ; sample_count 10576686 
 sample_per_sec 194 ; sample_count 10579060 
 sample_per_sec 194 ; sample_count 10579060 
 sample_per_sec 194 ; sample_count 10579060 
 sample_per_sec 194 ; sample_count 10580084 
 sample_per_sec 194 ; sample_count 10583156 
 sample_per_sec 194 ; sample_count 10586228 
 sample_per_sec 194 ; sample_count 10588585 
 sample_per_sec 194 ; sample_count 10588585 
 sample_per_sec 194 ; sample_count 10588585 
 sample_per_sec 194 ; sample_count 10589609 
 sample_per_sec 194 ; sample_count 10592681 
 sample_per_sec 194 ; sample_count 10592681 
 sample_per_sec 194 ; sample_count 10595753 
 sample_per_sec 194 ; sample_count 10598148 
 sample_per_sec 194 ; sample_count 10598148 
 sample_per_sec 194 ; sample_count 10598148 
 sample_per_sec 194 ; sample_count 10599172 
 sample_per_sec 194 ; sample_count 10602244 
 sample_per_sec 194 ; sample_count 10605316 
 sample_per_sec 194 ; sample_count 10607682 
 sample_per_sec 194 ; sample_count 10607682 
 sample_per_sec 194 ; sample_count 10607682 
 sample_per_sec 194 ; sample_count 10608706 
 sample_per_sec 194 ; sample_count 10611778 
